InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538709,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,12/14/2010 10:46,2.95,16442.0,United Kingdom
538709,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,12/14/2010 10:46,1.25,16442.0,United Kingdom
538709,21912,VINTAGE SNAKES & LADDERS,1,12/14/2010 10:46,3.75,16442.0,United Kingdom
538709,22334,DINOSAUR PARTY BAG + STICKER SET,2,12/14/2010 10:46,1.65,16442.0,United Kingdom
538709,22556,PLASTERS IN TIN CIRCUS PARADE ,1,12/14/2010 10:46,1.65,16442.0,United Kingdom
538709,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,12/14/2010 10:46,2.95,16442.0,United Kingdom
538709,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,12/14/2010 10:46,1.65,16442.0,United Kingdom
538709,21059,PARTY INVITES DINOSAURS,1,12/14/2010 10:46,0.85,16442.0,United Kingdom
538709,21098,CHRISTMAS TOILET ROLL,1,12/14/2010 10:46,1.25,16442.0,United Kingdom
538709,21240,BLUE POLKADOT CUP,3,12/14/2010 10:46,0.85,16442.0,United Kingdom
538709,22113,GREY HEART HOT WATER BOTTLE,1,12/14/2010 10:46,3.75,16442.0,United Kingdom
538709,22512,DOORSTOP RACING CAR DESIGN,1,12/14/2010 10:46,3.75,16442.0,United Kingdom
538709,22757,LARGE RED BABUSHKA NOTEBOOK ,1,12/14/2010 10:46,1.25,16442.0,United Kingdom
538709,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1,12/14/2010 10:46,1.25,16442.0,United Kingdom
538709,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,12/14/2010 10:46,1.65,16442.0,United Kingdom
538709,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,12/14/2010 10:46,4.25,16442.0,United Kingdom
538709,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,12/14/2010 10:46,2.95,16442.0,United Kingdom
538709,85035C,ROSE 3 WICK MORRIS BOX CANDLE,1,12/14/2010 10:46,4.25,16442.0,United Kingdom
538709,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,1,12/14/2010 10:46,2.95,16442.0,United Kingdom
538709,22082,RIBBON REEL STRIPES DESIGN ,1,12/14/2010 10:46,1.65,16442.0,United Kingdom
538709,22079,RIBBON REEL HEARTS DESIGN ,2,12/14/2010 10:46,1.65,16442.0,United Kingdom
538709,22080,RIBBON REEL POLKADOTS ,1,12/14/2010 10:46,1.65,16442.0,United Kingdom
538709,21884,CAKES AND BOWS GIFT  TAPE,1,12/14/2010 10:46,0.65,16442.0,United Kingdom
538709,21705,BAG 500g SWIRLY MARBLES,1,12/14/2010 10:46,1.65,16442.0,United Kingdom
538709,21915,RED  HARMONICA IN BOX ,1,12/14/2010 10:46,1.25,16442.0,United Kingdom
538709,22620,4 TRADITIONAL SPINNING TOPS,2,12/14/2010 10:46,1.25,16442.0,United Kingdom
538709,21245,GREEN POLKADOT PLATE ,2,12/14/2010 10:46,1.69,16442.0,United Kingdom
538709,21244,BLUE POLKADOT PLATE ,2,12/14/2010 10:46,1.69,16442.0,United Kingdom
538709,20675,BLUE POLKADOT BOWL,2,12/14/2010 10:46,1.25,16442.0,United Kingdom
538709,20674,GREEN POLKADOT BOWL,2,12/14/2010 10:46,1.25,16442.0,United Kingdom
538709,21867,PINK UNION JACK  LUGGAGE TAG,1,12/14/2010 10:46,1.25,16442.0,United Kingdom
538709,22210,WOOD STAMP SET BEST WISHES,1,12/14/2010 10:46,1.65,16442.0,United Kingdom
538709,22150,3 STRIPEY MICE FELTCRAFT,1,12/14/2010 10:46,1.95,16442.0,United Kingdom
538709,22607,WOODEN ROUNDERS GARDEN SET ,1,12/14/2010 10:46,9.95,16442.0,United Kingdom
538709,22190,LOCAL CAFE MUG,1,12/14/2010 10:46,2.1,16442.0,United Kingdom
538709,22663,JUMBO BAG DOLLY GIRL DESIGN,1,12/14/2010 10:46,1.95,16442.0,United Kingdom
538709,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,12/14/2010 10:46,6.35,16442.0,United Kingdom
538709,21033,JUMBO BAG CHARLIE AND LOLA TOYS,1,12/14/2010 10:46,2.95,16442.0,United Kingdom
538796,16156S,WRAP PINK FAIRY CAKES ,25,12/14/2010 11:43,0.42,17041.0,United Kingdom
538796,22986,GINGHAM ROSE WRAP,25,12/14/2010 11:43,0.42,17041.0,United Kingdom
538796,21500,PINK POLKADOT WRAP ,25,12/14/2010 11:43,0.42,17041.0,United Kingdom
538796,22704,WRAP RED APPLES ,25,12/14/2010 11:43,0.42,17041.0,United Kingdom
538796,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,12/14/2010 11:43,3.95,17041.0,United Kingdom
538796,22112,CHOCOLATE HOT WATER BOTTLE,6,12/14/2010 11:43,4.95,17041.0,United Kingdom
538796,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,12/14/2010 11:43,3.75,17041.0,United Kingdom
538796,21485,RETROSPOT HEART HOT WATER BOTTLE,3,12/14/2010 11:43,4.95,17041.0,United Kingdom
538796,22113,GREY HEART HOT WATER BOTTLE,8,12/14/2010 11:43,3.75,17041.0,United Kingdom
538796,22962,JAM JAR WITH PINK LID,12,12/14/2010 11:43,0.85,17041.0,United Kingdom
538796,22348,TEA BAG PLATE RED RETROSPOT,12,12/14/2010 11:43,0.85,17041.0,United Kingdom
538796,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,12/14/2010 11:43,2.55,17041.0,United Kingdom
538796,22935,BAKING MOULD ROSE MILK CHOCOLATE,6,12/14/2010 11:43,3.25,17041.0,United Kingdom
538796,22667,RECIPE BOX RETROSPOT ,12,12/14/2010 11:43,2.95,17041.0,United Kingdom
538796,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,12/14/2010 11:43,2.95,17041.0,United Kingdom
538796,22862,LOVE HEART NAPKIN BOX ,8,12/14/2010 11:43,4.25,17041.0,United Kingdom
538796,22111,SCOTTIE DOG HOT WATER BOTTLE,3,12/14/2010 11:43,4.95,17041.0,United Kingdom
538810,22960,JAM MAKING SET WITH JARS,1,12/14/2010 12:18,4.25,14871.0,United Kingdom
538810,22555,PLASTERS IN TIN STRONGMAN,1,12/14/2010 12:18,1.65,14871.0,United Kingdom
538810,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,12/14/2010 12:18,1.65,14871.0,United Kingdom
538810,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,12/14/2010 12:18,4.25,14871.0,United Kingdom
538810,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,12/14/2010 12:18,1.65,14871.0,United Kingdom
538810,22112,CHOCOLATE HOT WATER BOTTLE,1,12/14/2010 12:18,4.95,14871.0,United Kingdom
538810,22111,SCOTTIE DOG HOT WATER BOTTLE,1,12/14/2010 12:18,4.95,14871.0,United Kingdom
538810,21485,RETROSPOT HEART HOT WATER BOTTLE,1,12/14/2010 12:18,4.95,14871.0,United Kingdom
538810,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,12/14/2010 12:18,3.75,14871.0,United Kingdom
538810,22556,PLASTERS IN TIN CIRCUS PARADE ,1,12/14/2010 12:18,1.65,14871.0,United Kingdom
538810,22158,3 HEARTS HANGING DECORATION RUSTIC,2,12/14/2010 12:18,2.95,14871.0,United Kingdom
538810,21756,BATH BUILDING BLOCK WORD,2,12/14/2010 12:18,5.95,14871.0,United Kingdom
538810,22119,PEACE WOODEN BLOCK LETTERS,1,12/14/2010 12:18,6.95,14871.0,United Kingdom
538810,21314,SMALL GLASS HEART TRINKET POT,4,12/14/2010 12:18,2.1,14871.0,United Kingdom
538810,21363,HOME SMALL WOOD LETTERS,1,12/14/2010 12:18,4.95,14871.0,United Kingdom
538810,22726,ALARM CLOCK BAKELIKE GREEN,1,12/14/2010 12:18,3.75,14871.0,United Kingdom
538810,21658,GLASS  BEURRE DISH,2,12/14/2010 12:18,3.95,14871.0,United Kingdom
538810,21586,KINGS CHOICE GIANT TUBE MATCHES,3,12/14/2010 12:18,2.55,14871.0,United Kingdom
538810,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,12/14/2010 12:18,3.25,14871.0,United Kingdom
538810,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,12/14/2010 12:18,5.95,14871.0,United Kingdom
538810,22474,SPACEBOY TV DINNER TRAY,1,12/14/2010 12:18,4.95,14871.0,United Kingdom
538832,21668,RED STRIPE CERAMIC DRAWER KNOB,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,21671,RED SPOT CERAMIC DRAWER KNOB,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,22585,PACK OF 6 BIRDY GIFT TAGS,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,84879,ASSORTED COLOUR BIRD ORNAMENT,16,12/14/2010 13:03,1.69,17158.0,United Kingdom
538832,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/14/2010 13:03,2.95,17158.0,United Kingdom
538832,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,12/14/2010 13:03,7.95,17158.0,United Kingdom
538832,84946,ANTIQUE SILVER TEA GLASS ETCHED,24,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,21875,KINGS CHOICE MUG,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,21877,HOME SWEET HOME MUG,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,21871,SAVE THE PLANET MUG,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,21524,DOORMAT SPOTTY HOME SWEET HOME,2,12/14/2010 13:03,7.95,17158.0,United Kingdom
538832,22692,DOORMAT WELCOME TO OUR HOME,2,12/14/2010 13:03,7.95,17158.0,United Kingdom
538832,48187,DOORMAT NEW ENGLAND,2,12/14/2010 13:03,7.95,17158.0,United Kingdom
538832,21733,RED HANGING HEART T-LIGHT HOLDER,6,12/14/2010 13:03,2.95,17158.0,United Kingdom
538832,84950,ASSORTED COLOUR T-LIGHT HOLDER,12,12/14/2010 13:03,0.65,17158.0,United Kingdom
538832,84949,SILVER HANGING T-LIGHT HOLDER,6,12/14/2010 13:03,1.65,17158.0,United Kingdom
538832,22654,DELUXE SEWING KIT ,3,12/14/2010 13:03,5.95,17158.0,United Kingdom
538832,21621,VINTAGE UNION JACK BUNTING,2,12/14/2010 13:03,8.5,17158.0,United Kingdom
538832,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,12/14/2010 13:03,0.85,17158.0,United Kingdom
538832,21494,ROTATING LEAVES T-LIGHT HOLDER,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538865,22796,PHOTO FRAME 3 CLASSIC HANGING,2,12/14/2010 14:37,9.95,13238.0,United Kingdom
538865,85099B,JUMBO BAG RED RETROSPOT,10,12/14/2010 14:37,1.95,13238.0,United Kingdom
538865,21258,VICTORIAN SEWING BOX LARGE,1,12/14/2010 14:37,12.75,13238.0,United Kingdom
538865,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,12/14/2010 14:37,1.95,13238.0,United Kingdom
538865,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,12/14/2010 14:37,1.95,13238.0,United Kingdom
538886,22083,PAPER CHAIN KIT RETROSPOT,6,12/14/2010 16:07,2.95,13846.0,United Kingdom
538886,79321,CHILLI LIGHTS,4,12/14/2010 16:07,4.95,13846.0,United Kingdom
538886,22163,HEART STRING MEMO HOLDER HANGING,6,12/14/2010 16:07,2.95,13846.0,United Kingdom
538886,22164,STRING OF STARS CARD HOLDER,6,12/14/2010 16:07,2.95,13846.0,United Kingdom
538886,22562,MONSTERS STENCIL CRAFT,12,12/14/2010 16:07,1.25,13846.0,United Kingdom
538886,22634,CHILDS BREAKFAST SET SPACEBOY ,2,12/14/2010 16:07,9.95,13846.0,United Kingdom
538886,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,12/14/2010 16:07,9.95,13846.0,United Kingdom
538886,21987,PACK OF 6 SKULL PAPER CUPS,12,12/14/2010 16:07,0.65,13846.0,United Kingdom
538886,21989,PACK OF 20 SKULL PAPER NAPKINS,12,12/14/2010 16:07,0.85,13846.0,United Kingdom
538886,22367,CHILDRENS APRON SPACEBOY DESIGN,8,12/14/2010 16:07,1.95,13846.0,United Kingdom
538886,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,12/14/2010 16:07,2.95,13846.0,United Kingdom
538886,22085,PAPER CHAIN KIT SKULLS ,6,12/14/2010 16:07,2.95,13846.0,United Kingdom
538886,21205,MULTICOLOUR 3D BALLS GARLAND,6,12/14/2010 16:07,2.55,13846.0,United Kingdom
538886,21206,STRAWBERRY HONEYCOMB  GARLAND ,12,12/14/2010 16:07,1.65,13846.0,United Kingdom
538886,21207,SKULL AND CROSSBONES  GARLAND ,12,12/14/2010 16:07,1.65,13846.0,United Kingdom
538886,22332,SKULLS PARTY BAG + STICKER SET,8,12/14/2010 16:07,1.65,13846.0,United Kingdom
538886,22333,RETROSPOT PARTY BAG + STICKER SET,8,12/14/2010 16:07,1.65,13846.0,United Kingdom
538886,22955,36 FOIL STAR CAKE CASES ,6,12/14/2010 16:07,2.1,13846.0,United Kingdom
538886,22956,36 FOIL HEART CAKE CASES,6,12/14/2010 16:07,2.1,13846.0,United Kingdom
538886,35924,HANGING FAIRY CAKE DECORATION,6,12/14/2010 16:07,2.1,13846.0,United Kingdom
538886,22779,WOODEN OWLS LIGHT GARLAND ,4,12/14/2010 16:07,4.25,13846.0,United Kingdom
538886,22553,PLASTERS IN TIN SKULLS,12,12/14/2010 16:07,1.65,13846.0,United Kingdom
538886,22556,PLASTERS IN TIN CIRCUS PARADE ,12,12/14/2010 16:07,1.65,13846.0,United Kingdom
538886,21881,CUTE CATS TAPE,12,12/14/2010 16:07,0.65,13846.0,United Kingdom
538886,21884,CAKES AND BOWS GIFT  TAPE,12,12/14/2010 16:07,0.65,13846.0,United Kingdom
538886,21883,STARS GIFT TAPE ,12,12/14/2010 16:07,0.65,13846.0,United Kingdom
538886,21882,SKULLS TAPE,12,12/14/2010 16:07,0.65,13846.0,United Kingdom
538886,21880,RED RETROSPOT TAPE,12,12/14/2010 16:07,0.65,13846.0,United Kingdom
538902,10135,COLOURING PENCILS BROWN TUBE,20,12/15/2010 10:04,0.42,14150.0,United Kingdom
538902,21879,HEARTS GIFT TAPE,24,12/15/2010 10:04,0.19,14150.0,United Kingdom
538902,21883,STARS GIFT TAPE ,24,12/15/2010 10:04,0.19,14150.0,United Kingdom
538902,85180A,RED HEARTS LIGHT CHAIN ,12,12/15/2010 10:04,1.25,14150.0,United Kingdom
538902,22585,PACK OF 6 BIRDY GIFT TAGS,24,12/15/2010 10:04,1.25,14150.0,United Kingdom
538902,22219,LOVEBIRD HANGING DECORATION WHITE ,24,12/15/2010 10:04,0.85,14150.0,United Kingdom
538902,22813,PACK 3 BOXES BIRD PANNETONE ,12,12/15/2010 10:04,1.95,14150.0,United Kingdom
538902,84879,ASSORTED COLOUR BIRD ORNAMENT,40,12/15/2010 10:04,1.69,14150.0,United Kingdom
538902,16237,SLEEPING CAT ERASERS,30,12/15/2010 10:04,0.21,14150.0,United Kingdom
538902,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,12/15/2010 10:04,0.29,14150.0,United Kingdom
538902,79321,CHILLI LIGHTS,24,12/15/2010 10:04,4.25,14150.0,United Kingdom
538902,22779,WOODEN OWLS LIGHT GARLAND ,4,12/15/2010 10:04,4.25,14150.0,United Kingdom
538903,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,12/15/2010 10:17,8.5,13496.0,United Kingdom
538903,84879,ASSORTED COLOUR BIRD ORNAMENT,8,12/15/2010 10:17,1.69,13496.0,United Kingdom
538903,21906,PHARMACIE FIRST AID TIN,2,12/15/2010 10:17,6.75,13496.0,United Kingdom
538903,22760,"TRAY, BREAKFAST IN BED",1,12/15/2010 10:17,12.75,13496.0,United Kingdom
538903,22082,RIBBON REEL STRIPES DESIGN ,20,12/15/2010 10:17,1.65,13496.0,United Kingdom
538903,22456,NATURAL SLATE CHALKBOARD LARGE ,3,12/15/2010 10:17,4.95,13496.0,United Kingdom
538903,22457,NATURAL SLATE HEART CHALKBOARD ,24,12/15/2010 10:17,2.95,13496.0,United Kingdom
538903,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,12/15/2010 10:17,1.25,13496.0,United Kingdom
538903,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,12/15/2010 10:17,1.25,13496.0,United Kingdom
538903,84949,SILVER HANGING T-LIGHT HOLDER,12,12/15/2010 10:17,1.65,13496.0,United Kingdom
538903,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,12/15/2010 10:17,1.25,13496.0,United Kingdom
538903,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,12/15/2010 10:17,0.95,13496.0,United Kingdom
538903,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,12/15/2010 10:17,0.85,13496.0,United Kingdom
538903,84978,HANGING HEART JAR T-LIGHT HOLDER,12,12/15/2010 10:17,1.25,13496.0,United Kingdom
538903,22360,GLASS JAR ENGLISH CONFECTIONERY,6,12/15/2010 10:17,2.95,13496.0,United Kingdom
538903,21115,ROSE CARAVAN DOORSTOP,2,12/15/2010 10:17,6.75,13496.0,United Kingdom
538903,22423,REGENCY CAKESTAND 3 TIER,4,12/15/2010 10:17,12.75,13496.0,United Kingdom
538903,22699,ROSES REGENCY TEACUP AND SAUCER ,6,12/15/2010 10:17,2.95,13496.0,United Kingdom
538903,22801,ANTIQUE GLASS PEDESTAL BOWL,8,12/15/2010 10:17,3.75,13496.0,United Kingdom
538903,22798,ANTIQUE GLASS DRESSING TABLE POT,8,12/15/2010 10:17,2.95,13496.0,United Kingdom
538903,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,12/15/2010 10:17,1.25,13496.0,United Kingdom
538903,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,12/15/2010 10:17,3.75,13496.0,United Kingdom
538903,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,12/15/2010 10:17,1.65,13496.0,United Kingdom
538903,21386,IVORY HANGING DECORATION  EGG,12,12/15/2010 10:17,0.85,13496.0,United Kingdom
538903,22030,SWALLOWS GREETING CARD,12,12/15/2010 10:17,0.42,13496.0,United Kingdom
538903,21056,DOCTOR'S BAG SOFT TOY,1,12/15/2010 10:17,8.95,13496.0,United Kingdom
539006,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,12,12/15/2010 12:54,3.39,15101.0,United Kingdom
539006,20830,SILVER PHOTO FRAME,6,12/15/2010 12:54,2.1,15101.0,United Kingdom
539006,82599,FANNY'S REST STOPMETAL SIGN,12,12/15/2010 12:54,2.1,15101.0,United Kingdom
539006,21463,MIRRORED DISCO BALL ,4,12/15/2010 12:54,5.95,15101.0,United Kingdom
539015,21034,REX CASH+CARRY JUMBO SHOPPER,3,12/15/2010 13:38,0.95,15822.0,United Kingdom
539015,22470,HEART OF WICKER LARGE,14,12/15/2010 13:38,2.95,15822.0,United Kingdom
539015,21385,IVORY HANGING DECORATION  HEART,24,12/15/2010 13:38,0.85,15822.0,United Kingdom
539015,22156,HEART DECORATION WITH PEARLS ,12,12/15/2010 13:38,0.85,15822.0,United Kingdom
539015,22694,WICKER STAR ,8,12/15/2010 13:38,2.1,15822.0,United Kingdom
539015,22469,HEART OF WICKER SMALL,20,12/15/2010 13:38,1.65,15822.0,United Kingdom
539015,84949,SILVER HANGING T-LIGHT HOLDER,12,12/15/2010 13:38,1.65,15822.0,United Kingdom
539015,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,12/15/2010 13:38,1.25,15822.0,United Kingdom
539015,22178,VICTORIAN GLASS HANGING T-LIGHT,12,12/15/2010 13:38,1.25,15822.0,United Kingdom
539015,21742,LARGE ROUND WICKER PLATTER ,4,12/15/2010 13:38,5.95,15822.0,United Kingdom
539015,21623,VINTAGE UNION JACK MEMOBOARD,6,12/15/2010 13:38,9.95,15822.0,United Kingdom
539015,22162,HEART GARLAND RUSTIC PADDED,16,12/15/2010 13:38,2.95,15822.0,United Kingdom
539015,22366,DOORMAT AIRMAIL ,4,12/15/2010 13:38,7.95,15822.0,United Kingdom
539015,48116,DOORMAT MULTICOLOUR STRIPE,4,12/15/2010 13:38,7.95,15822.0,United Kingdom
539015,48194,DOORMAT HEARTS,4,12/15/2010 13:38,7.95,15822.0,United Kingdom
539015,20685,DOORMAT RED RETROSPOT,5,12/15/2010 13:38,7.95,15822.0,United Kingdom
539018,21495,SKULLS AND CROSSBONES WRAP,25,12/15/2010 14:00,0.42,16134.0,United Kingdom
539018,84849D,HOT BATHS SOAP HOLDER,12,12/15/2010 14:00,1.69,16134.0,United Kingdom
539018,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,12/15/2010 14:00,0.85,16134.0,United Kingdom
539018,21876,POTTERING MUG,12,12/15/2010 14:00,1.25,16134.0,United Kingdom
539018,37370,RETRO COFFEE MUGS ASSORTED,12,12/15/2010 14:00,1.25,16134.0,United Kingdom
539018,22667,RECIPE BOX RETROSPOT ,6,12/15/2010 14:00,2.95,16134.0,United Kingdom
539018,21218,RED SPOTTY BISCUIT TIN,6,12/15/2010 14:00,3.75,16134.0,United Kingdom
539018,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,12,12/15/2010 14:00,2.95,16134.0,United Kingdom
539018,85150,LADIES & GENTLEMEN METAL SIGN,6,12/15/2010 14:00,2.55,16134.0,United Kingdom
539018,22348,TEA BAG PLATE RED RETROSPOT,12,12/15/2010 14:00,0.85,16134.0,United Kingdom
539018,20754,RETROSPOT RED WASHING UP GLOVES,6,12/15/2010 14:00,2.1,16134.0,United Kingdom
539018,21535,RED RETROSPOT SMALL MILK JUG,6,12/15/2010 14:00,2.55,16134.0,United Kingdom
539018,21531,RED RETROSPOT SUGAR JAM BOWL,6,12/15/2010 14:00,2.55,16134.0,United Kingdom
539018,21527,RED RETROSPOT TRADITIONAL TEAPOT ,4,12/15/2010 14:00,7.95,16134.0,United Kingdom
539018,20886,BOX OF 9 PEBBLE CANDLES,12,12/15/2010 14:00,1.95,16134.0,United Kingdom
539018,72741,GRAND CHOCOLATECANDLE,9,12/15/2010 14:00,1.45,16134.0,United Kingdom
539050,21069,VINTAGE BILLBOARD TEA MUG,1,12/15/2010 16:21,1.25,12577.0,France
539050,21328,BALLOONS  WRITING SET ,1,12/15/2010 16:21,1.65,12577.0,France
539050,22631,CIRCUS PARADE LUNCH BOX ,1,12/15/2010 16:21,1.95,12577.0,France
539050,20751,FUNKY WASHING UP GLOVES ASSORTED,1,12/15/2010 16:21,2.1,12577.0,France
539050,84826,ASSTD DESIGN 3D PAPER STICKERS,2,12/15/2010 16:21,0.85,12577.0,France
539050,21161,KEEP OUT BOYS DOOR HANGER ,1,12/15/2010 16:21,1.45,12577.0,France
539050,21027,NINJA RABBIT PINK,1,12/15/2010 16:21,1.25,12577.0,France
539050,21026,SPACE OWL,1,12/15/2010 16:21,1.25,12577.0,France
539050,22435,SET OF 9 HEART SHAPED BALLOONS,2,12/15/2010 16:21,1.25,12577.0,France
539050,20983,12 PENCILS TALL TUBE RED RETROSPOT,1,12/15/2010 16:21,0.85,12577.0,France
539050,22696,WICKER WREATH LARGE,1,12/15/2010 16:21,1.95,12577.0,France
539050,22469,HEART OF WICKER SMALL,2,12/15/2010 16:21,1.65,12577.0,France
539050,84744,S/6 SEW ON CROCHET FLOWERS,1,12/15/2010 16:21,1.25,12577.0,France
539050,21030,SPACE CADET RED,1,12/15/2010 16:21,1.25,12577.0,France
539050,85116,BLACK CANDELABRA T-LIGHT HOLDER,3,12/15/2010 16:21,2.1,12577.0,France
539050,21901,"KEY FOB , BACK DOOR ",1,12/15/2010 16:21,0.65,12577.0,France
539050,21900,"KEY FOB , SHED",1,12/15/2010 16:21,0.65,12577.0,France
539050,21294,ETCHED GLASS COASTER,4,12/15/2010 16:21,1.25,12577.0,France
539050,22076,6 RIBBONS EMPIRE  ,1,12/15/2010 16:21,1.65,12577.0,France
539050,85049E,SCANDINAVIAN REDS RIBBONS,1,12/15/2010 16:21,1.25,12577.0,France
539050,85049H,URBAN BLACK RIBBONS ,1,12/15/2010 16:21,1.25,12577.0,France
539050,22945,CHRISTMAS METAL TAGS ASSORTED ,6,12/15/2010 16:21,0.85,12577.0,France
539050,22638,SET OF 4 NAPKIN CHARMS CROWNS ,1,12/15/2010 16:21,2.55,12577.0,France
539050,22604,SET OF 4 NAPKIN CHARMS CUTLERY,1,12/15/2010 16:21,2.55,12577.0,France
539050,21986,PACK OF 12 PINK POLKADOT TISSUES,1,12/15/2010 16:21,0.29,12577.0,France
539050,21980,PACK OF 12 RED RETROSPOT TISSUES ,1,12/15/2010 16:21,0.29,12577.0,France
539050,21985,PACK OF 12 HEARTS DESIGN TISSUES ,1,12/15/2010 16:21,0.29,12577.0,France
539050,21981,PACK OF 12 WOODLAND TISSUES ,1,12/15/2010 16:21,0.29,12577.0,France
539050,21982,PACK OF 12 SUKI TISSUES ,2,12/15/2010 16:21,0.29,12577.0,France
539050,22759,SET OF 3 NOTEBOOKS IN PARCEL,2,12/15/2010 16:21,1.65,12577.0,France
539050,22151,PLACE SETTING WHITE HEART,10,12/15/2010 16:21,0.42,12577.0,France
539050,84378,SET OF 3 HEART COOKIE CUTTERS,1,12/15/2010 16:21,1.25,12577.0,France
539050,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,12/15/2010 16:21,1.65,12577.0,France
539050,22079,RIBBON REEL HEARTS DESIGN ,1,12/15/2010 16:21,1.65,12577.0,France
539050,22078,RIBBON REEL LACE DESIGN ,1,12/15/2010 16:21,2.1,12577.0,France
539050,22082,RIBBON REEL STRIPES DESIGN ,1,12/15/2010 16:21,1.65,12577.0,France
539050,20961,STRAWBERRY BATH SPONGE ,1,12/15/2010 16:21,1.25,12577.0,France
539050,20966,SANDWICH BATH SPONGE,1,12/15/2010 16:21,1.25,12577.0,France
539050,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,12/15/2010 16:21,0.85,12577.0,France
539050,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,12/15/2010 16:21,2.95,12577.0,France
539050,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1,12/15/2010 16:21,1.25,12577.0,France
539050,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,12/15/2010 16:21,2.95,12577.0,France
539050,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,1,12/15/2010 16:21,1.25,12577.0,France
539050,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,1,12/15/2010 16:21,1.25,12577.0,France
539050,21012,ANTIQUE ALL GLASS CANDLESTICK,2,12/15/2010 16:21,2.1,12577.0,France
539050,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,12/15/2010 16:21,4.95,12577.0,France
539050,22374,AIRLINE BAG VINTAGE JET SET RED,1,12/15/2010 16:21,4.25,12577.0,France
