InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
570428,22417,PACK OF 60 SPACEBOY CAKE CASES,2,10/10/2011 14:02,0.55,15553.0,United Kingdom
570428,23503,PLAYING CARDS KEEP CALM & CARRY ON,4,10/10/2011 14:02,1.25,15553.0,United Kingdom
570428,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,10/10/2011 14:02,0.79,15553.0,United Kingdom
570428,23245,SET OF 3 REGENCY CAKE TINS,2,10/10/2011 14:02,4.95,15553.0,United Kingdom
570428,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,9,10/10/2011 14:02,2.95,15553.0,United Kingdom
570428,23169,CLASSIC GLASS COOKIE JAR,1,10/10/2011 14:02,4.15,15553.0,United Kingdom
570428,21313,GLASS HEART T-LIGHT HOLDER ,12,10/10/2011 14:02,0.85,15553.0,United Kingdom
570430,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,2,10/10/2011 14:25,2.55,15886.0,United Kingdom
570430,20668,DISCO BALL CHRISTMAS DECORATION,72,10/10/2011 14:25,0.12,15886.0,United Kingdom
570430,72799E,IVORY PILLAR CANDLE SILVER FLOCK,6,10/10/2011 14:25,2.95,15886.0,United Kingdom
570430,75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,10,10/10/2011 14:25,1.25,15886.0,United Kingdom
570430,23315,IVORY REFECTORY CLOCK,1,10/10/2011 14:25,9.95,15886.0,United Kingdom
570430,22083,PAPER CHAIN KIT RETROSPOT,2,10/10/2011 14:25,2.95,15886.0,United Kingdom
570430,22320,BIRDS MOBILE VINTAGE DESIGN,5,10/10/2011 14:25,5.95,15886.0,United Kingdom
570430,22182,CAKE STAND VICTORIAN FILIGREE SMALL,6,10/10/2011 14:25,4.95,15886.0,United Kingdom
570430,21034,REX CASH+CARRY JUMBO SHOPPER,1,10/10/2011 14:25,0.95,15886.0,United Kingdom
570430,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,1,10/10/2011 14:25,1.65,15886.0,United Kingdom
570430,21358,TOAST ITS - HAPPY BIRTHDAY,1,10/10/2011 14:25,1.25,15886.0,United Kingdom
570430,46000S,POLYESTER FILLER PAD 40x40cm,40,10/10/2011 14:25,1.45,15886.0,United Kingdom
570457,22941,CHRISTMAS LIGHTS 10 REINDEER,1,10/10/2011 15:39,8.5,13666.0,United Kingdom
570457,22942,CHRISTMAS LIGHTS 10 SANTAS ,1,10/10/2011 15:39,8.5,13666.0,United Kingdom
570457,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1,10/10/2011 15:39,1.65,13666.0,United Kingdom
570457,22659,LUNCH BOX I LOVE LONDON,1,10/10/2011 15:39,1.95,13666.0,United Kingdom
570495,22534,MAGIC DRAWING SLATE SPACEBOY ,48,10/11/2011 9:05,0.42,16861.0,United Kingdom
570495,22418,10 COLOUR SPACEBOY PEN,48,10/11/2011 9:05,0.85,16861.0,United Kingdom
570495,47599A,PINK PARTY BAGS,10,10/11/2011 9:05,2.1,16861.0,United Kingdom
570495,47599B,BLUE PARTY BAGS ,10,10/11/2011 9:05,2.1,16861.0,United Kingdom
570506,22386,JUMBO BAG PINK POLKADOT,10,10/11/2011 9:50,2.08,13283.0,United Kingdom
570506,23204,CHARLOTTE BAG APPLES DESIGN,10,10/11/2011 9:50,0.85,13283.0,United Kingdom
570506,22161,HEART DECORATION RUSTIC HANGING ,24,10/11/2011 9:50,0.19,13283.0,United Kingdom
570506,21576,LETS GO SHOPPING COTTON TOTE BAG,6,10/11/2011 9:50,2.25,13283.0,United Kingdom
570506,23201,JUMBO BAG ALPHABET,10,10/11/2011 9:50,2.08,13283.0,United Kingdom
570601,22962,JAM JAR WITH PINK LID,24,10/11/2011 12:08,0.85,17620.0,United Kingdom
570601,22963,JAM JAR WITH GREEN LID,24,10/11/2011 12:08,0.85,17620.0,United Kingdom
570601,22169,FAMILY ALBUM WHITE PICTURE FRAME,4,10/11/2011 12:08,8.5,17620.0,United Kingdom
570601,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,10/11/2011 12:08,0.83,17620.0,United Kingdom
570646,21506,"FANCY FONT BIRTHDAY CARD, ",12,10/11/2011 12:49,0.42,12824.0,United Kingdom
570646,22717,CARD DOG AND BALL ,12,10/11/2011 12:49,0.42,12824.0,United Kingdom
570646,23541,WALL ART CLASSIC PUDDINGS ,2,10/11/2011 12:49,8.25,12824.0,United Kingdom
570646,23543,KEEP CALM WALL ART ,2,10/11/2011 12:49,8.25,12824.0,United Kingdom
570646,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,10/11/2011 12:49,2.89,12824.0,United Kingdom
570646,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,10/11/2011 12:49,2.89,12824.0,United Kingdom
570646,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,12,10/11/2011 12:49,1.65,12824.0,United Kingdom
570646,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,16,10/11/2011 12:49,0.83,12824.0,United Kingdom
570646,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,10/11/2011 12:49,2.95,12824.0,United Kingdom
570646,23320,GIANT 50'S CHRISTMAS CRACKER,12,10/11/2011 12:49,2.89,12824.0,United Kingdom
570646,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,10/11/2011 12:49,1.25,12824.0,United Kingdom
570646,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,10/11/2011 12:49,3.95,12824.0,United Kingdom
570646,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,10/11/2011 12:49,0.85,12824.0,United Kingdom
570646,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,10/11/2011 12:49,0.83,12824.0,United Kingdom
570646,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,6,10/11/2011 12:49,7.95,12824.0,United Kingdom
570646,22592,CARDHOLDER HOLLY WREATH METAL,4,10/11/2011 12:49,3.75,12824.0,United Kingdom
570646,23083,SET 6 PAPER TABLE LANTERN STARS ,6,10/11/2011 12:49,3.75,12824.0,United Kingdom
570646,23100,SILVER BELLS TABLE DECORATION,12,10/11/2011 12:49,1.25,12824.0,United Kingdom
570646,23101,SILVER STARS TABLE DECORATION,12,10/11/2011 12:49,0.83,12824.0,United Kingdom
570646,23102,SILVER HEARTS TABLE DECORATION,12,10/11/2011 12:49,0.83,12824.0,United Kingdom
570646,21733,RED HANGING HEART T-LIGHT HOLDER,6,10/11/2011 12:49,2.95,12824.0,United Kingdom
570646,84978,HANGING HEART JAR T-LIGHT HOLDER,12,10/11/2011 12:49,1.25,12824.0,United Kingdom
570646,22197,POPCORN HOLDER,12,10/11/2011 12:49,0.85,12824.0,United Kingdom
570646,23123,COCKTAIL SWORDS 50 PIECES,12,10/11/2011 12:49,0.83,12824.0,United Kingdom
570646,23122,PARTY CHARMS 50 PIECES,12,10/11/2011 12:49,0.83,12824.0,United Kingdom
570670,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,10/11/2011 14:39,3.25,14624.0,United Kingdom
570670,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,10/11/2011 14:39,1.25,14624.0,United Kingdom
570670,22620,4 TRADITIONAL SPINNING TOPS,12,10/11/2011 14:39,1.45,14624.0,United Kingdom
570670,23389,SPACEBOY MINI BACKPACK,4,10/11/2011 14:39,4.15,14624.0,United Kingdom
570670,22629,SPACEBOY LUNCH BOX ,12,10/11/2011 14:39,1.95,14624.0,United Kingdom
570670,22474,SPACEBOY TV DINNER TRAY,3,10/11/2011 14:39,4.95,14624.0,United Kingdom
570670,20974,12 PENCILS SMALL TUBE SKULL,24,10/11/2011 14:39,0.65,14624.0,United Kingdom
570670,20727,LUNCH BAG  BLACK SKULL.,10,10/11/2011 14:39,1.65,14624.0,United Kingdom
570670,22551,PLASTERS IN TIN SPACEBOY,12,10/11/2011 14:39,1.65,14624.0,United Kingdom
570670,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,10/11/2011 14:39,2.95,14624.0,United Kingdom
570670,22992,REVOLVER WOODEN RULER ,12,10/11/2011 14:39,1.95,14624.0,United Kingdom
570670,21497,FANCY FONTS BIRTHDAY WRAP,25,10/11/2011 14:39,0.42,14624.0,United Kingdom
570671,22077,6 RIBBONS RUSTIC CHARM,12,10/11/2011 14:51,1.95,16171.0,United Kingdom
570671,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,10/11/2011 14:51,4.15,16171.0,United Kingdom
570671,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,10/11/2011 14:51,4.15,16171.0,United Kingdom
570675,21094,SET/6 RED SPOTTY PAPER PLATES,12,10/11/2011 15:03,0.85,13690.0,United Kingdom
570675,22090,PAPER BUNTING RETROSPOT,6,10/11/2011 15:03,2.95,13690.0,United Kingdom
570675,22427,ENAMEL FLOWER JUG CREAM,3,10/11/2011 15:03,5.95,13690.0,United Kingdom
570675,20749,ASSORTED COLOUR MINI CASES,2,10/11/2011 15:03,7.95,13690.0,United Kingdom
570675,21086,SET/6 RED SPOTTY PAPER CUPS,12,10/11/2011 15:03,0.65,13690.0,United Kingdom
570675,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,10/11/2011 15:03,0.55,13690.0,United Kingdom
570675,22838,3 TIER CAKE TIN RED AND CREAM,3,10/11/2011 15:03,14.95,13690.0,United Kingdom
570675,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,10/11/2011 15:03,4.95,13690.0,United Kingdom
570675,22839,3 TIER CAKE TIN GREEN AND CREAM,2,10/11/2011 15:03,14.95,13690.0,United Kingdom
570696,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,10/12/2011 9:08,0.29,15840.0,United Kingdom
570696,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,10/12/2011 9:08,0.29,15840.0,United Kingdom
570696,22941,CHRISTMAS LIGHTS 10 REINDEER,2,10/12/2011 9:08,8.5,15840.0,United Kingdom
570696,23311,VINTAGE CHRISTMAS STOCKING ,6,10/12/2011 9:08,2.55,15840.0,United Kingdom
570696,22816,CARD MOTORBIKE SANTA,12,10/12/2011 9:08,0.42,15840.0,United Kingdom
570696,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,10/12/2011 9:08,1.25,15840.0,United Kingdom
570696,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,10/12/2011 9:08,0.65,15840.0,United Kingdom
570696,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,10/12/2011 9:08,0.65,15840.0,United Kingdom
570696,47566,PARTY BUNTING,4,10/12/2011 9:08,4.95,15840.0,United Kingdom
570696,84926F,PSYCHEDELIC TILE COASTER,24,10/12/2011 9:08,0.29,15840.0,United Kingdom
570722,47566,PARTY BUNTING,4,10/12/2011 11:08,4.95,14642.0,United Kingdom
570722,84946,ANTIQUE SILVER T-LIGHT GLASS,72,10/12/2011 11:08,1.06,14642.0,United Kingdom
570724,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,10/12/2011 11:22,11.95,12602.0,France
570724,23502,PLAYING CARDS VINTAGE DOILY ,12,10/12/2011 11:22,1.25,12602.0,France
570724,23505,PLAYING CARDS I LOVE LONDON ,12,10/12/2011 11:22,1.25,12602.0,France
570724,23504,PLAYING CARDS JUBILEE UNION JACK,12,10/12/2011 11:22,1.25,12602.0,France
570724,23508,MINI PLAYING CARDS DOLLY GIRL ,20,10/12/2011 11:22,0.42,12602.0,France
570724,23509,MINI PLAYING CARDS FUN FAIR ,20,10/12/2011 11:22,0.42,12602.0,France
570724,23507,MINI PLAYING CARDS BUFFALO BILL ,20,10/12/2011 11:22,0.42,12602.0,France
570724,23506,MINI PLAYING CARDS SPACEBOY ,20,10/12/2011 11:22,0.42,12602.0,France
570724,23517,EMBROIDERED RIBBON REEL REBECCA ,6,10/12/2011 11:22,2.89,12602.0,France
570724,23512,EMBROIDERED RIBBON REEL ROSIE,6,10/12/2011 11:22,2.08,12602.0,France
570724,23365,SET 12 COLOUR PENCILS LOVE LONDON,16,10/12/2011 11:22,0.65,12602.0,France
570724,23366,SET 12 COLOURING PENCILS DOILY,16,10/12/2011 11:22,0.65,12602.0,France
570794,22812,PACK 3 BOXES CHRISTMAS PANNETONE,24,10/12/2011 12:10,1.95,14761.0,United Kingdom
570794,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,10/12/2011 12:10,2.95,14761.0,United Kingdom
570794,22940,FELTCRAFT CHRISTMAS FAIRY,12,10/12/2011 12:10,4.25,14761.0,United Kingdom
570794,22144,CHRISTMAS CRAFT LITTLE FRIENDS,12,10/12/2011 12:10,2.1,14761.0,United Kingdom
570826,21368,MIRRORED WALL ART LADIES,1,10/12/2011 13:14,0.75,16753.0,United Kingdom
570826,21367,MIRRORED WALL ART GENTS,1,10/12/2011 13:14,0.75,16753.0,United Kingdom
570826,84992,72 SWEETHEART FAIRY CAKE CASES,1,10/12/2011 13:14,0.55,16753.0,United Kingdom
570826,21976,PACK OF 60 MUSHROOM CAKE CASES,1,10/12/2011 13:14,0.55,16753.0,United Kingdom
570826,23080,RED METAL BOX TOP SECRET,2,10/12/2011 13:14,8.25,16753.0,United Kingdom
570826,22107,PIZZA PLATE IN BOX,2,10/12/2011 13:14,3.75,16753.0,United Kingdom
570826,22109,FULL ENGLISH BREAKFAST PLATE,1,10/12/2011 13:14,3.75,16753.0,United Kingdom
570826,21306,SET/4 DAISY MIRROR MAGNETS,4,10/12/2011 13:14,0.29,16753.0,United Kingdom
570826,21506,"FANCY FONT BIRTHDAY CARD, ",12,10/12/2011 13:14,0.42,16753.0,United Kingdom
570826,22906,12 MESSAGE CARDS WITH ENVELOPES,1,10/12/2011 13:14,1.65,16753.0,United Kingdom
570826,23503,PLAYING CARDS KEEP CALM & CARRY ON,2,10/12/2011 13:14,1.25,16753.0,United Kingdom
570826,22584,PACK OF 6 PANNETONE GIFT BOXES,1,10/12/2011 13:14,2.55,16753.0,United Kingdom
570826,22583,PACK OF 6 HANDBAG GIFT BOXES,1,10/12/2011 13:14,2.55,16753.0,United Kingdom
570826,20668,DISCO BALL CHRISTMAS DECORATION,24,10/12/2011 13:14,0.12,16753.0,United Kingdom
570826,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,1,10/12/2011 13:14,1.25,16753.0,United Kingdom
570826,22314,OFFICE MUG WARMER CHOC+BLUE,2,10/12/2011 13:14,2.95,16753.0,United Kingdom
570826,21703,BAG 125g SWIRLY MARBLES,2,10/12/2011 13:14,0.42,16753.0,United Kingdom
570826,22580,ADVENT CALENDAR GINGHAM SACK,1,10/12/2011 13:14,5.95,16753.0,United Kingdom
570826,21584,RETROSPOT SMALL TUBE MATCHES,1,10/12/2011 13:14,1.65,16753.0,United Kingdom
570826,84341B,SMALL PINK MAGIC CHRISTMAS TREE,2,10/12/2011 13:14,0.38,16753.0,United Kingdom
570826,21888,BINGO SET,1,10/12/2011 13:14,3.75,16753.0,United Kingdom
570826,22748,POPPY'S PLAYHOUSE KITCHEN,2,10/12/2011 13:14,2.1,16753.0,United Kingdom
570826,84559B,3D SHEET OF CAT STICKERS,3,10/12/2011 13:14,0.85,16753.0,United Kingdom
570826,22632,HAND WARMER RED RETROSPOT,4,10/12/2011 13:14,2.1,16753.0,United Kingdom
570826,22095,LADS ONLY TISSUE BOX,4,10/12/2011 13:14,0.39,16753.0,United Kingdom
570826,21098,CHRISTMAS TOILET ROLL,2,10/12/2011 13:14,1.25,16753.0,United Kingdom
570826,51014A,"FEATHER PEN,HOT PINK",12,10/12/2011 13:14,0.39,16753.0,United Kingdom
570826,21497,FANCY FONTS BIRTHDAY WRAP,25,10/12/2011 13:14,0.42,16753.0,United Kingdom
570826,16169E,WRAP 50'S  CHRISTMAS,25,10/12/2011 13:14,0.42,16753.0,United Kingdom
570826,15056N,EDWARDIAN PARASOL NATURAL,1,10/12/2011 13:14,5.95,16753.0,United Kingdom
570826,21621,VINTAGE UNION JACK BUNTING,1,10/12/2011 13:14,8.5,16753.0,United Kingdom
570826,23344,JUMBO BAG 50'S CHRISTMAS ,20,10/12/2011 13:14,2.08,16753.0,United Kingdom
570826,23201,JUMBO BAG ALPHABET,20,10/12/2011 13:14,2.08,16753.0,United Kingdom
570826,22380,TOY TIDY SPACEBOY  ,6,10/12/2011 13:14,2.1,16753.0,United Kingdom
570856,16156S,WRAP PINK FAIRY CAKES ,25,10/12/2011 15:01,0.42,13464.0,United Kingdom
570856,22467,GUMBALL COAT RACK,6,10/12/2011 15:01,2.55,13464.0,United Kingdom
570856,22109,FULL ENGLISH BREAKFAST PLATE,4,10/12/2011 15:01,3.75,13464.0,United Kingdom
570856,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,10/12/2011 15:01,1.95,13464.0,United Kingdom
570856,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,10/12/2011 15:01,3.75,13464.0,United Kingdom
570856,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,10/12/2011 15:01,4.95,13464.0,United Kingdom
570856,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,10/12/2011 15:01,4.15,13464.0,United Kingdom
570856,22962,JAM JAR WITH PINK LID,12,10/12/2011 15:01,0.85,13464.0,United Kingdom
570856,23245,SET OF 3 REGENCY CAKE TINS,4,10/12/2011 15:01,4.95,13464.0,United Kingdom
570856,23161,REGENCY CAKE FORK,12,10/12/2011 15:01,1.25,13464.0,United Kingdom
570856,22847,BREAD BIN DINER STYLE IVORY,1,10/12/2011 15:01,16.95,13464.0,United Kingdom
570856,22625,RED KITCHEN SCALES,2,10/12/2011 15:01,8.5,13464.0,United Kingdom
570856,22624,IVORY KITCHEN SCALES,2,10/12/2011 15:01,8.5,13464.0,United Kingdom
570856,79321,CHILLI LIGHTS,4,10/12/2011 15:01,5.75,13464.0,United Kingdom
570856,22726,ALARM CLOCK BAKELIKE GREEN,4,10/12/2011 15:01,3.75,13464.0,United Kingdom
570856,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,10/12/2011 15:01,3.75,13464.0,United Kingdom
570856,22730,ALARM CLOCK BAKELIKE IVORY,4,10/12/2011 15:01,3.75,13464.0,United Kingdom
570856,22728,ALARM CLOCK BAKELIKE PINK,4,10/12/2011 15:01,3.75,13464.0,United Kingdom
570856,23158,SET OF 5 LUCKY CAT MAGNETS ,12,10/12/2011 15:01,2.08,13464.0,United Kingdom
570856,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/12/2011 15:01,2.95,13464.0,United Kingdom
570856,23401,RUSTIC MIRROR WITH LACE HEART,2,10/12/2011 15:01,6.25,13464.0,United Kingdom
570856,23403,LETTER HOLDER HOME SWEET HOME,4,10/12/2011 15:01,3.75,13464.0,United Kingdom
570856,23404,HOME SWEET HOME BLACKBOARD,6,10/12/2011 15:01,4.95,13464.0,United Kingdom
570856,23228,FILIGREE HEART BIRD WHITE ,24,10/12/2011 15:01,1.25,13464.0,United Kingdom
570856,22941,CHRISTMAS LIGHTS 10 REINDEER,2,10/12/2011 15:01,8.5,13464.0,United Kingdom
570856,22573,STAR WOODEN CHRISTMAS DECORATION,12,10/12/2011 15:01,0.85,13464.0,United Kingdom
570856,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,10/12/2011 15:01,1.25,13464.0,United Kingdom
570856,23210,WHITE ROCKING HORSE HAND PAINTED,24,10/12/2011 15:01,1.25,13464.0,United Kingdom
570856,84836,ZINC METAL HEART DECORATION,12,10/12/2011 15:01,1.25,13464.0,United Kingdom
570856,23233,WRAP POPPIES  DESIGN,25,10/12/2011 15:01,0.42,13464.0,United Kingdom
570856,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,10/12/2011 15:01,0.29,13464.0,United Kingdom
570856,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,10/12/2011 15:01,0.85,13464.0,United Kingdom
570856,22593,CHRISTMAS GINGHAM STAR,12,10/12/2011 15:01,0.85,13464.0,United Kingdom
570856,22738,RIBBON REEL SNOWY VILLAGE,10,10/12/2011 15:01,1.65,13464.0,United Kingdom
570856,23157,SET OF 6 NATIVITY MAGNETS ,12,10/12/2011 15:01,2.08,13464.0,United Kingdom
570856,23346,SPACEBOY BEAKER,12,10/12/2011 15:01,1.25,13464.0,United Kingdom
570856,22950,36 DOILIES VINTAGE CHRISTMAS,12,10/12/2011 15:01,1.45,13464.0,United Kingdom
570856,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,10/12/2011 15:01,0.85,13464.0,United Kingdom
570856,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,10/12/2011 15:01,2.89,13464.0,United Kingdom
570856,22959,WRAP CHRISTMAS VILLAGE,25,10/12/2011 15:01,0.42,13464.0,United Kingdom
570856,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,10/12/2011 15:01,0.83,13464.0,United Kingdom
570859,15056P,EDWARDIAN PARASOL PINK,3,10/12/2011 15:22,5.95,18277.0,United Kingdom
570859,20679,EDWARDIAN PARASOL RED,3,10/12/2011 15:22,5.95,18277.0,United Kingdom
570859,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,10/12/2011 15:22,0.29,18277.0,United Kingdom
570859,20724,RED RETROSPOT CHARLOTTE BAG,10,10/12/2011 15:22,0.85,18277.0,United Kingdom
570859,22465,HANGING METAL STAR LANTERN,12,10/12/2011 15:22,1.65,18277.0,United Kingdom
570859,23323,WHITE WICKER STAR ,6,10/12/2011 15:22,2.1,18277.0,United Kingdom
570859,84879,ASSORTED COLOUR BIRD ORNAMENT,8,10/12/2011 15:22,1.69,18277.0,United Kingdom
570859,23099,FRENCH CARRIAGE LANTERN,2,10/12/2011 15:22,6.65,18277.0,United Kingdom
570875,22617,BAKING SET SPACEBOY DESIGN,3,10/12/2011 17:00,4.95,12667.0,Finland
570875,21531,RED RETROSPOT SUGAR JAM BOWL,6,10/12/2011 17:00,2.55,12667.0,Finland
570875,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,10/12/2011 17:00,3.75,12667.0,Finland
570875,21242,RED RETROSPOT PLATE ,8,10/12/2011 17:00,1.69,12667.0,Finland
570875,20984,12 PENCILS TALL TUBE POSY,24,10/12/2011 17:00,0.29,12667.0,Finland
570875,85231B,CINAMMON SET OF 9 T-LIGHTS,12,10/12/2011 17:00,0.85,12667.0,Finland
570875,POST,POSTAGE,4,10/12/2011 17:00,40.0,12667.0,Finland
570875,20750,RED RETROSPOT MINI CASES,2,10/12/2011 17:00,7.95,12667.0,Finland
570875,22567,20 DOLLY PEGS RETROSPOT,12,10/12/2011 17:00,1.45,12667.0,Finland
570875,21212,PACK OF 72 RETROSPOT CAKE CASES,24,10/12/2011 17:00,0.55,12667.0,Finland
570875,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,10/12/2011 17:00,0.55,12667.0,Finland
570875,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,10/12/2011 17:00,0.55,12667.0,Finland
570875,22978,PANTRY ROLLING PIN,6,10/12/2011 17:00,3.75,12667.0,Finland
570875,22627,MINT KITCHEN SCALES,2,10/12/2011 17:00,8.5,12667.0,Finland
570875,22624,IVORY KITCHEN SCALES,2,10/12/2011 17:00,8.5,12667.0,Finland
570875,21352,EUCALYPTUS & PINECONE  WREATH,12,10/12/2011 17:00,2.95,12667.0,Finland
570875,82482,WOODEN PICTURE FRAME WHITE FINISH,6,10/12/2011 17:00,2.95,12667.0,Finland
570875,22340,NOEL GARLAND PAINTED ZINC ,24,10/12/2011 17:00,0.39,12667.0,Finland
570875,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,10/12/2011 17:00,0.29,12667.0,Finland
570875,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,10/12/2011 17:00,0.29,12667.0,Finland
570875,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,10/12/2011 17:00,0.29,12667.0,Finland
570875,22232,JIGSAW TOADSTOOLS 3 PIECE,16,10/12/2011 17:00,0.59,12667.0,Finland
570875,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/12/2011 17:00,2.95,12667.0,Finland
570875,23321,SMALL WHITE HEART OF WICKER,12,10/12/2011 17:00,1.65,12667.0,Finland
570875,23431,NATURAL HANGING QUILTED HEARTS ,12,10/12/2011 17:00,0.83,12667.0,Finland
570875,20838,FRENCH LATTICE CUSHION COVER ,12,10/12/2011 17:00,0.85,12667.0,Finland
570875,20839,FRENCH PAISLEY CUSHION COVER ,12,10/12/2011 17:00,0.85,12667.0,Finland
570875,22161,HEART DECORATION RUSTIC HANGING ,24,10/12/2011 17:00,0.19,12667.0,Finland
570875,22982,PANTRY PASTRY BRUSH,12,10/12/2011 17:00,1.25,12667.0,Finland
570875,21535,RED RETROSPOT SMALL MILK JUG,6,10/12/2011 17:00,2.55,12667.0,Finland
570875,21533,RETROSPOT LARGE MILK JUG,3,10/12/2011 17:00,4.95,12667.0,Finland
570875,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,10/12/2011 17:00,4.95,12667.0,Finland
570875,22138,BAKING SET 9 PIECE RETROSPOT ,6,10/12/2011 17:00,4.95,12667.0,Finland
570882,79321,CHILLI LIGHTS,4,10/13/2011 9:45,5.75,13930.0,United Kingdom
570882,23189,SET OF 12 FORK CANDLES,6,10/13/2011 9:45,2.89,13930.0,United Kingdom
570882,22555,PLASTERS IN TIN STRONGMAN,12,10/13/2011 9:45,1.65,13930.0,United Kingdom
570882,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,10/13/2011 9:45,1.65,13930.0,United Kingdom
570882,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,10/13/2011 9:45,2.1,13930.0,United Kingdom
570882,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,10/13/2011 9:45,1.45,13930.0,United Kingdom
570882,84378,SET OF 3 HEART COOKIE CUTTERS,12,10/13/2011 9:45,1.45,13930.0,United Kingdom
570906,23127,FELTCRAFT GIRL NICOLE KIT,12,10/13/2011 10:54,4.15,14537.0,United Kingdom
570906,23126,FELTCRAFT GIRL AMELIE KIT,12,10/13/2011 10:54,4.15,14537.0,United Kingdom
570906,22940,FELTCRAFT CHRISTMAS FAIRY,12,10/13/2011 10:54,3.75,14537.0,United Kingdom
570906,22750,FELTCRAFT PRINCESS LOLA DOLL,12,10/13/2011 10:54,3.39,14537.0,United Kingdom
570906,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,12,10/13/2011 10:54,3.39,14537.0,United Kingdom
570906,22273,FELTCRAFT DOLL MOLLY,12,10/13/2011 10:54,2.55,14537.0,United Kingdom
570906,22271,FELTCRAFT DOLL ROSIE,12,10/13/2011 10:54,2.55,14537.0,United Kingdom
570906,22147,FELTCRAFT BUTTERFLY HEARTS,12,10/13/2011 10:54,1.25,14537.0,United Kingdom
570906,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,10/13/2011 10:54,1.06,14537.0,United Kingdom
570906,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,12,10/13/2011 10:54,3.39,14537.0,United Kingdom
570984,22423,REGENCY CAKESTAND 3 TIER,4,10/13/2011 11:58,12.75,17279.0,United Kingdom
570984,22955,36 FOIL STAR CAKE CASES ,1,10/13/2011 11:58,2.1,17279.0,United Kingdom
570984,23026,DRAWER KNOB VINTAGE GLASS STAR,6,10/13/2011 11:58,2.08,17279.0,United Kingdom
570984,23165,LARGE CERAMIC TOP STORAGE JAR,2,10/13/2011 11:58,1.65,17279.0,United Kingdom
570984,22487,WHITE WOOD GARDEN PLANT LADDER,1,10/13/2011 11:58,9.95,17279.0,United Kingdom
570984,82494L,WOODEN FRAME ANTIQUE WHITE ,30,10/13/2011 11:58,2.55,17279.0,United Kingdom
